timestamp,open,high,low,close,volume
2026-03-31 05:45:00,67643.4,67756.8,67623.3,67648.9,931.574
2026-03-31 06:00:00,67649.0,67679.5,67431.4,67446.5,1076.293
2026-03-31 06:15:00,67446.6,67482.3,67300.1,67383.2,1681.853
2026-03-31 06:30:00,67383.3,67457.3,67307.6,67379.0,955.786
2026-03-31 06:45:00,67379.1,67505.8,67379.0,67465.4,638.981
2026-03-31 07:00:00,67465.4,67497.0,67200.0,67267.2,1305.22
2026-03-31 07:15:00,67267.2,67296.4,67071.9,67260.9,2771.291
2026-03-31 07:30:00,67260.8,67350.0,67179.7,67299.9,1532.214
2026-03-31 07:45:00,67299.9,67410.0,67281.2,67343.8,1167.989
2026-03-31 08:00:00,67343.9,67476.9,67208.4,67324.0,1235.243
2026-03-31 08:15:00,67323.9,67420.0,67250.6,67280.4,644.225
2026-03-31 08:30:00,67280.3,67281.9,66777.0,66818.9,5070.154
2026-03-31 08:45:00,66818.9,66911.9,66655.0,66745.1,4114.526
2026-03-31 09:00:00,66745.1,66891.8,66550.0,66669.5,3310.6
2026-03-31 09:15:00,66669.6,66686.3,66321.0,66403.9,4597.444
2026-03-31 09:30:00,66403.9,66499.7,66368.0,66477.4,1765.531
2026-03-31 09:45:00,66477.4,66487.0,65938.0,66099.3,5311.204
2026-03-31 10:00:00,66099.3,66371.9,66067.0,66342.5,2819.282
2026-03-31 10:15:00,66342.4,66432.0,66313.2,66350.0,1718.242
2026-03-31 10:30:00,66350.1,66398.5,66188.7,66247.3,2941.336
2026-03-31 10:45:00,66247.2,66442.0,66214.6,66329.4,1383.469
2026-03-31 11:00:00,66329.4,66572.3,66205.0,66543.4,3449.398
2026-03-31 11:15:00,66543.3,66850.0,66500.0,66610.0,4939.677
2026-03-31 11:30:00,66610.0,66805.7,66603.9,66696.1,1479.22
2026-03-31 11:45:00,66696.0,66696.1,66534.0,66652.4,1127.078
2026-03-31 12:00:00,66652.4,66766.5,66535.0,66541.3,1398.694
2026-03-31 12:15:00,66541.3,66799.4,66480.0,66764.5,1734.122
2026-03-31 12:30:00,66764.4,66909.3,66692.5,66872.9,1948.461
2026-03-31 12:45:00,66872.8,66888.0,66615.2,66623.8,1318.897
2026-03-31 13:00:00,66623.8,66818.9,66623.8,66792.0,899.359
2026-03-31 13:15:00,66792.0,66932.6,66719.9,66773.8,1220.633
2026-03-31 13:30:00,66773.7,67166.5,66691.9,66937.6,4369.598
2026-03-31 13:45:00,66937.6,67375.0,66937.6,67255.6,6782.202
2026-03-31 14:00:00,67255.6,67500.0,67078.8,67300.4,5426.931
2026-03-31 14:15:00,67300.0,67765.8,67285.2,67692.7,6349.285
2026-03-31 14:30:00,67692.7,67712.2,67047.5,67184.3,4139.228
2026-03-31 14:45:00,67184.2,67184.3,66374.4,66555.9,8366.437
2026-03-31 15:00:00,66556.0,67262.2,66555.9,67210.5,7284.504
2026-03-31 15:15:00,67210.6,67255.0,66864.9,66920.8,4102.01
2026-03-31 15:30:00,66920.8,67127.4,66841.8,66906.5,3065.154
2026-03-31 15:45:00,66906.5,67019.1,66666.5,66700.0,1986.691
2026-03-31 16:00:00,66700.0,66970.4,66695.9,66893.2,1505.883
2026-03-31 16:15:00,66893.1,67165.5,66881.5,67056.5,1846.492
2026-03-31 16:30:00,67056.4,67985.5,66916.6,67742.0,8836.363
2026-03-31 16:45:00,67742.1,67888.0,67457.0,67632.6,5675.073
2026-03-31 17:00:00,67632.6,68532.7,67532.8,68432.9,12881.234
2026-03-31 17:15:00,68432.8,68600.0,67951.2,68002.3,8660.9
