timestamp,open,high,low,close,volume
2026-03-31 05:45:00,1.3215,1.3242,1.3212,1.3215,3501776.5
2026-03-31 06:00:00,1.3215,1.322,1.3135,1.3201,16863586.1
2026-03-31 06:15:00,1.3201,1.3244,1.3191,1.3239,4485347.2
2026-03-31 06:30:00,1.3239,1.3283,1.3207,1.3213,10225491.0
2026-03-31 06:45:00,1.3213,1.3248,1.3212,1.3231,2765147.3
2026-03-31 07:00:00,1.3232,1.3249,1.3188,1.32,3259047.0
2026-03-31 07:15:00,1.3199,1.3203,1.3144,1.3151,6230674.8
2026-03-31 07:30:00,1.3152,1.3213,1.3131,1.3211,10357155.7
2026-03-31 07:45:00,1.3211,1.3235,1.3178,1.3187,5288903.3
2026-03-31 08:00:00,1.3186,1.3218,1.3157,1.3189,3323946.8
2026-03-31 08:15:00,1.3189,1.3229,1.3183,1.3212,2741454.1
2026-03-31 08:30:00,1.3213,1.3213,1.3112,1.3133,6958327.9
2026-03-31 08:45:00,1.3133,1.315,1.3088,1.3131,8892484.3
2026-03-31 09:00:00,1.313,1.3159,1.3115,1.3132,4678652.1
2026-03-31 09:15:00,1.3133,1.3134,1.308,1.3098,6252114.6
2026-03-31 09:30:00,1.3098,1.3105,1.3074,1.3095,5489694.8
2026-03-31 09:45:00,1.3096,1.3131,1.3028,1.3064,14891352.6
2026-03-31 10:00:00,1.3064,1.3125,1.306,1.3109,6455004.0
2026-03-31 10:15:00,1.3108,1.3121,1.3099,1.3111,2208623.6
2026-03-31 10:30:00,1.3111,1.3116,1.3081,1.3114,2903289.8
2026-03-31 10:45:00,1.3113,1.3131,1.31,1.3101,2441209.0
2026-03-31 11:00:00,1.3101,1.3146,1.3066,1.3116,8993578.8
2026-03-31 11:15:00,1.3117,1.3155,1.3107,1.3148,5696411.3
2026-03-31 11:30:00,1.3147,1.3174,1.3132,1.3162,3567045.6
2026-03-31 11:45:00,1.3163,1.3163,1.312,1.314,1638714.1
2026-03-31 12:00:00,1.314,1.3191,1.3138,1.3145,3576709.2
2026-03-31 12:15:00,1.3145,1.3196,1.313,1.3192,3077044.2
2026-03-31 12:30:00,1.3192,1.3205,1.3165,1.3174,3281406.6
2026-03-31 12:45:00,1.3173,1.3175,1.3131,1.3146,2376783.8
2026-03-31 13:00:00,1.3146,1.3198,1.3138,1.3185,2969834.4
2026-03-31 13:15:00,1.3185,1.3212,1.3171,1.3201,4930714.8
2026-03-31 13:30:00,1.3202,1.3234,1.319,1.3193,5700150.4
2026-03-31 13:45:00,1.3194,1.3277,1.3194,1.3257,8033457.2
2026-03-31 14:00:00,1.3258,1.3318,1.3248,1.3278,11412667.3
2026-03-31 14:15:00,1.3278,1.3382,1.3276,1.335,12574709.6
2026-03-31 14:30:00,1.335,1.3359,1.3228,1.3239,9923211.9
2026-03-31 14:45:00,1.324,1.3247,1.3106,1.3139,12578778.5
2026-03-31 15:00:00,1.3138,1.3279,1.3133,1.3261,9030424.5
2026-03-31 15:15:00,1.3261,1.327,1.3213,1.3229,5797428.0
2026-03-31 15:30:00,1.3228,1.3241,1.3187,1.3197,3349097.8
2026-03-31 15:45:00,1.3197,1.3211,1.3138,1.3146,4797607.6
2026-03-31 16:00:00,1.3145,1.3188,1.3136,1.3171,3165300.5
2026-03-31 16:15:00,1.3172,1.3206,1.3162,1.318,2067747.9
2026-03-31 16:30:00,1.3179,1.337,1.314,1.3309,15392371.6
2026-03-31 16:45:00,1.3309,1.3332,1.3258,1.3298,8345210.3
2026-03-31 17:00:00,1.3299,1.3438,1.3291,1.3427,11345189.1
2026-03-31 17:15:00,1.3427,1.3447,1.3376,1.3384,11255162.6
2026-03-31 17:30:00,1.3385,1.3414,1.3284,1.3314,8261473.3
2026-03-31 17:45:00,1.3314,1.3317,1.3272,1.3304,6427836.4
2026-03-31 18:00:00,1.3303,1.3364,1.3303,1.3358,3127548.3
2026-03-31 18:15:00,1.3358,1.3415,1.3344,1.3384,5789131.6
2026-03-31 18:30:00,1.3384,1.342,1.3375,1.3397,2667262.9
2026-03-31 18:45:00,1.3397,1.3405,1.3371,1.3398,1822947.3
2026-03-31 19:00:00,1.3398,1.3432,1.3397,1.3419,4178351.5
2026-03-31 19:15:00,1.3419,1.3438,1.3411,1.3415,3073993.7
2026-03-31 19:30:00,1.3415,1.3441,1.3407,1.343,2047391.3
2026-03-31 19:45:00,1.343,1.3463,1.34,1.3443,5468116.5
2026-03-31 20:00:00,1.3444,1.3496,1.3439,1.3489,7505973.3
2026-03-31 20:15:00,1.3488,1.3496,1.3431,1.3443,3105309.6
2026-03-31 20:30:00,1.3443,1.3448,1.3413,1.3423,2517606.1
2026-03-31 20:45:00,1.3424,1.3456,1.3417,1.3439,1753768.5
2026-03-31 21:00:00,1.3438,1.3444,1.3374,1.3394,4040823.1
2026-03-31 21:15:00,1.3394,1.3399,1.3373,1.3388,2212385.4
2026-03-31 21:30:00,1.3388,1.3417,1.3387,1.34,1885615.0
2026-03-31 21:45:00,1.34,1.3437,1.3393,1.3403,1637627.5
2026-03-31 22:00:00,1.3404,1.3414,1.3346,1.3373,3832446.0
2026-03-31 22:15:00,1.3373,1.3391,1.3354,1.336,1964389.7
2026-03-31 22:30:00,1.336,1.3384,1.3319,1.3373,3683898.9
