timestamp,open,high,low,close,volume
2026-03-31 05:45:00,8.93,8.958,8.929,8.944,71369.0
2026-03-31 06:00:00,8.945,8.95,8.915,8.92,91070.0
2026-03-31 06:15:00,8.921,8.933,8.895,8.915,102407.0
2026-03-31 06:30:00,8.915,8.936,8.907,8.927,69370.0
2026-03-31 06:45:00,8.928,8.962,8.928,8.947,101661.0
2026-03-31 07:00:00,8.948,8.957,8.912,8.918,96911.0
2026-03-31 07:15:00,8.919,8.921,8.882,8.906,116606.0
2026-03-31 07:30:00,8.905,8.923,8.9,8.914,73734.0
2026-03-31 07:45:00,8.913,8.931,8.911,8.917,38796.0
2026-03-31 08:00:00,8.917,8.919,8.874,8.88,129935.0
2026-03-31 08:15:00,8.879,8.918,8.873,8.898,72062.0
2026-03-31 08:30:00,8.898,8.898,8.813,8.822,202080.0
2026-03-31 08:45:00,8.822,8.834,8.792,8.812,174636.0
2026-03-31 09:00:00,8.812,8.831,8.784,8.796,149625.0
2026-03-31 09:15:00,8.796,8.798,8.739,8.758,236111.0
2026-03-31 09:30:00,8.758,8.777,8.742,8.77,76748.0
2026-03-31 09:45:00,8.77,8.778,8.688,8.719,270078.0
2026-03-31 10:00:00,8.718,8.746,8.697,8.735,154633.0
2026-03-31 10:15:00,8.734,8.742,8.715,8.735,136564.0
2026-03-31 10:30:00,8.734,8.738,8.708,8.724,90862.0
2026-03-31 10:45:00,8.724,8.745,8.718,8.721,70140.0
2026-03-31 11:00:00,8.721,8.768,8.71,8.755,251055.0
2026-03-31 11:15:00,8.756,8.789,8.73,8.739,395938.0
2026-03-31 11:30:00,8.74,8.773,8.739,8.769,136807.0
2026-03-31 11:45:00,8.77,8.77,8.744,8.762,94852.0
2026-03-31 12:00:00,8.763,8.788,8.747,8.75,104854.0
2026-03-31 12:15:00,8.749,8.783,8.737,8.778,109457.0
2026-03-31 12:30:00,8.778,8.799,8.775,8.791,144572.0
2026-03-31 12:45:00,8.791,8.797,8.758,8.767,69011.0
2026-03-31 13:00:00,8.768,8.805,8.767,8.794,92162.0
2026-03-31 13:15:00,8.794,8.814,8.786,8.793,66261.0
2026-03-31 13:30:00,8.793,8.839,8.787,8.803,171481.0
2026-03-31 13:45:00,8.804,8.895,8.804,8.868,291350.0
2026-03-31 14:00:00,8.868,8.92,8.853,8.893,253236.0
2026-03-31 14:15:00,8.893,8.955,8.891,8.925,197937.0
2026-03-31 14:30:00,8.925,8.928,8.831,8.851,146340.0
2026-03-31 14:45:00,8.85,8.85,8.737,8.77,218214.0
2026-03-31 15:00:00,8.769,8.874,8.769,8.868,226325.0
